source	time	person	location	organization	miscellaneous
crooks_and_liars	2011-05-26T00:00:00	stephen k. bannon|joe mcginniss|queen esther|sean hannity|christian dominionism|ronald reagan|sarah palin|belleau wood|neither romney|peleileu|david neiwertup well|sarah|jeff jorgensen	iowa|heaven|alaska|fallujah|midway|country|gettysburg|england|truth|continent|chancellorsville|france|khe sanh	british isles|justice|pottawattamie county|bush family|deutches luftwaffe|all the time|chosin resevoir|king|all eastern front|bailey|gop|republican party|panzertruppen|british expeditionary force|‰ÛÏ run	caller|german
crooks_and_liars	2011-05-26T00:00:00	paul ryan|pete g. peterson|gene sperling|sperling|medicaid	wis.|r.	house republican|and medicaid|house budget committee|house republicans|white house national economic council|cat food commission|no dice|cuts this|nec sperling|nec|gang of six|bush tax cuts|peter g. peterson foundation	dems|village|beltway|fiscal summit|medicare|grand bargain
crooks_and_liars	2011-05-25T00:00:00	harry reid|paul ryan|lisa murkowski|olympia snowe|scott brown|rand paul|barack obama|susan collins	maine|alaska|massachusetts|kentucky	massachusetts republican|nevada democrat|gop|house budget committee	medicare
crooks_and_liars	2011-05-25T00:00:00	john kasich|inigo montoya|dominique strauss kahn|rush limbaugh-imbibers|jesus|arnold schwarzenegger|shawn hawkins	ohio|black sabbath|iraq	nietzschean superman|why sure|environmental protection agency|ohio parole board|very respectful of human rights yesterday	atm|hitler|princess bride|choose life
crooks_and_liars	2011-05-25T00:00:00	john stossel|rush limbaugh|glenn beck|esther cepeda|samuel sommers|norton|barack obama|simons|greg simons|sonia sotomayor|sommers|michael i. norton|jeff sessions|david neiwertup|ron paul|tim wise	lexington|tecate|n.c.	tufts associate professor|arts and sciences|reedy creek family diner|they are now losing|fox news|tea party republicans|civil rights act|whites see racism|cnn|tea party|no service|latino|tufts university|science daily|huffington post|harvard|harvard business school|psychological science|walmart	spanish|swedish|spanish-language|french|spanish-only|french canadian|latinos|anonymous radicalized marginal democratic house member|non-english|english
crooks_and_liars	2011-05-25T00:00:00	david brooks|scott|rick scott|brooks|alex sink|charles robertson|glenn greenwald|daniel knowles|peter a. brown	uk|u.k.|europe|london|brook|florida|westminster	tea party|state legislature|university|the new york times|renaissance capital|reuters|suffolk university|republican tea party governors|new york times|quinnipiac university|social security|social animal|quinnipiac university polling institute	british|europeans|medicare|telegraph|quinnipiac|eurosceptic
crooks_and_liars	2011-05-25T00:00:00	paul ryan|joe scarborough|ferry|speaker boehner|dean heller|olympia snowe|christian ferry|boehner|medicare|leader pelosi|barack obama	nevada	republican senators|nationwide|gop path|senate republicans|policy priorities|gop|republican congressmen|senate floor|affordable care act|house republicans|economic policy institute|aca	ryancare
crooks_and_liars	2011-05-25T00:00:00	paul ryan|newt|david frum|jonah|bret baier|tim pawlenty|mitt romney|joe scarborough|charles krauthammer|jonah goldberg|bill kristol|kathy hochul|david neiwertup|medicare|newt gingrich|pawlenty	wisconsin|gop|new york	fox & friends|bush economic meltdown|us senate|bush tax cuts	poorhouse|all star panel|medicaid
crooks_and_liars	2011-05-25T00:00:00	sarah palin|battle|steve bannon|dick morris|bannon|todd palin|sarah	iowa|heartland|nashville|alaska|arizona	fox news channel|generation zero|citizens united productions|beltway republicans|battle over illegal immigration	goldman-sachs|gop
crooks_and_liars	2011-05-25T00:00:00	paul ryan|john boehner|jonathon cohen|george tiller|timothy dolan|fox news|anthony stevens-arroyo|catholics|boehner|tiller|e.j. dionne|bill o'reilly|newt gingrich|dolan	church|notre dame|d.c.|new york|medicaid	maternal and child health|women infants|house republican budget|social security|social justice|catholic university|david neiwertup there|catholic bishops|conservative catholics denounce liberal politician|beltway|catholic bishop|gop|catholic progressives challenge conservative politician|house of representatives|controversy over boehner speaking|conference of catholic bishops	digby|catholic|memo|medicare|politico
crooks_and_liars	2011-05-25T00:00:00	trey gowdy|guinta|warren|michael mcauliff|ann marie buerkle|mchenry|becky quick|frank guinta|reagan|elizabeth warren|congressman|patrick mchenry|david neiwertup|gowdy	wall street|north carolina	national credit union administration|squawk box|federal deposit insurance corporation|cfpb|office of thrift supervision|r-n|office of the comptroller of the currency|liar|wells fargo|affordable care act|treasury secretary	dodd-frank|hill|medicare|powerpoint
crooks_and_liars	2011-05-25T00:00:00	kathy|hochul|andrew m. cuomo|carl p. paladino|east amherst|debbie wasserman schultz|kathy hochul|jack kemp|pat gillick|gloria bolender	buffalo|new york|rochester	erie county|democratic party|western new york|gop|voters	medicare|medicaid
crooks_and_liars	2011-05-24T00:00:00	‰ÛÏ yes|cain|chris wallace|herman cain|hannity|wallace	palestine|israel|middle east	david neiwertup tea partying	pro-israel|israel-palestine|fox news|palestinians|jews
crooks_and_liars	2011-05-24T00:00:00	paul ryan|virginia republican|rob woodall|woodall|steve benen|eric cantor|cantor	missouri	tea partying republican party|heartless|house republicans|house majority	medicare|capitol|medicaid
crooks_and_liars	2011-05-24T00:00:00	rob woodall|woodall|david neiwertup|steve benen	canada|dacula	any medicare|gop	medicare|biden-led|patch
crooks_and_liars	2011-05-24T00:00:00	ken matsuda|masataka shimizu|toshio nishizawa	japan|tepco	tokyo electric power	fukushima
crooks_and_liars	2011-05-24T00:00:00	jeremy geifer|bruce gordon|lori swanson|jeremy giefer|tim|tim pawlenty|pawlenty|giefer	minnesota	then-chief justice eric magnuson|star tribune|board of pardons	board
crooks_and_liars	2011-05-24T00:00:00	arnold schwarzenegger|william k. wolfrum|tim pawlenty|newt gingrich|ronald reagan	tennessee	university of minnesota|why are black women less attractive	midwest|psychology today
crooks_and_liars	2011-05-23T00:00:00	george mitchell|amanpour|mitchell|king abdullah|abdullah|netanyahu|barack obama|benjamin netanyahu|christiane amanpour	west bank|jordan|peril|israel|middle east	pursuit of peace	israelis|our last best chance|israeli|israel-palestine|palestinians
crooks_and_liars	2011-05-23T00:00:00	dustin lance black|dan choi|zach wahls|david neiwertup	minnesota|doma|milk|new york	online programs|testimony|courage campaign|lgbt	academy award-winning
crooks_and_liars	2011-05-23T00:00:00	paul ryan|biden|nicholas read|medicare|alan wests|paul ryans|barack obama	buffalo|minnesota|missouri|ohio|n.y.|montana|six	tea party|fox news|gop|republican medicare|social security|democratic senate	fourth rail|beltway
crooks_and_liars	2011-05-23T00:00:00	paul ryan|rush limbaugh|david gregory|bob schieffer|nikki haley|medicare|newt gingrich|nicole belle	newt|south carolina	meet the press|republican house|& & contentvalue =|reagan|nation	medi-scare
crooks_and_liars	2011-05-23T00:00:00	paul ryan|fox|scott brown|medicare|mitch mcconnell|mcconnell|barack obama|matt canter|barn coat	new york	fox news sunday|fox news|senate republicans|gop|tarrance group|house republicans|democratic senatorial campaign committee|ht benen|national republican congressional committee	grandma|politico
crooks_and_liars	2011-05-23T00:00:00	paul ryan|roger ailes|shepard smith|glenn beck|jon huntsman|ayn rand|bret baier|roger|sean hannity|bill o‰Ûªreilly|mitt romney|sarah palin|ailes|mitch daniels|jon stewart|momma bear palin|russell simmons|beck	wisconsin|ohio|tucson|gop	tea party|fox|fox news|john birch society	ny mag
crooks_and_liars	2011-05-23T00:00:00	office|paul babeu|monica sandschafer|joe|sheriff|david hendershott|kim seagraves|joe arpaio|scott freeman|david neiwertup|hendershott|arpaio|mother mags|dave hendershott	mirage|arizona|el mirage|honduras	lucha|corruption and abuses now|pinal county|maricopa county sheriff ‰Ûª|maricopa county attorney|change|maricopa county sheriff 's office|sheriff 's office|living united|mcso|misspent ‰Ûª|maricopa county|goldwater institute|uninvestigated sex crimes|pinal county sheriff|el mirage pd	county supervisors
crooks_and_liars	2011-05-23T00:00:00	mohammeed alrubaye|buchanan|jeffrey s. buchanan	baghdad|iraq	baghdad provincial council	viet nam|iraqis
crooks_and_liars	2011-05-23T00:00:00	pat toomey|paul ryan|paul|rush limbaugh|chris wallace|mitch mcconnell|wallace|chris|mcconnell|rand paul	kentucky	ceo|premium support plan|senate republicans|gop	medicare
crooks_and_liars	2011-05-22T00:00:00	fox news|netanyahu	europe|arab states|jordan|palestine|israel|egypt|middle east	gateway pundit	israelis|jewish|israeli|palestinian|palestinians
crooks_and_liars	2011-05-22T00:00:00	mitch daniels|frank luntz|cain|herman cain|wallace	afghanistan	gop debate game show|fox|fox news|intel	pizza godfather|palestinian|palestine war|palestinians
crooks_and_liars	2011-05-22T00:00:00	j tucker|harmon killebrew|benjamin j palmer|modesto|kevin b balduf|brandon m kirton|david d self|centennial|amaru aguilar|pearl|cheizray pressley|north charleston|savage|garret fitzgerald|bradley l melton|riley jr|longwood|rolla|christiane amanpour	gainesville|afghanistan|nashville|miami|iraq	pentagon|ca us army|fl according|mo|fl|tn us marines|co us army|sc us army|spc brian|fl us army	canadian|irish|macho man
crooks_and_liars	2011-05-22T00:00:00	michele bachmann|allen olson|the donald|donald|olson|nikki haley|trump	columbia|gop|south carolina|amazon	tea party|s.c. senate|s.c. house|‰Ûªs tea party|columbia tea party|governor of south carolina	tax day
crooks_and_liars	2011-05-22T00:00:00	doug hampton|ensign|john ensign|grover norquist|tom coburnof oklahoma|coburn|tom coburn|jonathan karl	hamptons	senate ethics committee|ethics committee|abc news	subway series
crooks_and_liars	2011-05-22T00:00:00	jim|kathy|kathy ruffing|president bush|jim horney|chad stone	afghanistan|iraq	center on budget|gdp|policy priorities|recovery act	bush-era
crooks_and_liars	2011-05-22T00:00:00	dick armey|norah o'donnell|ron klain|michael oren|d-md|dutch ruppersberger|chris van hollen|fareed zakaria|katty kay|michael duffy|herman cain|maen areikat|newt gingrich|paul ryan|biden|dick durbin|joe biden|candy crowley|barack obama|howard fineman|chris matthews|george mitchell|waleed rashed|abdullah ii|mitch mcconnell|mike rogers	cairo|jordan|palestine|israel|tahrir square	tea party|cbs|this week|nbc|fox news|former house|bush tax cuts|birther debate hurt|debt deal include|cnn|nation	press|palestinian|union|mideast|randian|gop
crooks_and_liars	2011-05-21T00:00:00	marc stier|mark t. bertolini|mohit ghose	capitol hill|philadelphia	health insurance plans|center city|action united|bloomberg|aetna|protesters|ahip|aetna inc.|u.s. chamber of commerce|le meridien philadelphia|health care for america now pennsylvania|bloomberg news|chamber	connecticut-based
crooks_and_liars	2011-05-21T00:00:00	davis|anne mansouret|bloomberg|nagy|stein|paris|melissa jackson|banon|jennifer bain|ben stein|john a. mcconnell|tristane banon|aurelie filipette|brigitte guillemette|kristin davis|michael bloomberg|lara logan|benjamin brafman|michel debre|piroska nagy|dominique strauss-kahn|bernard-henri levy|martina ‰Ûª|bob fredericks|brafman|strauss-kahn|levy|thierry ardison|jean quatremer	sarkozy|les chandelles|les|mexico|states|france|new york|egypt	great seducer ‰Ûª|high bridge|post|centers for disease control|imf|international monetary fund|manhattan madam|institut francais|pepe le pew|hiv|csa|dsk|porsche|sofitel|nixon|new york post|harlem united|napoleonic code|ford	all-american|australian|french|atlantic
crooks_and_liars	2011-05-21T00:00:00	stephen colbert|joel rosenberg|rosenberg|john hagee|camping|harold camping|david neiwertup|beck|barack obama|david neiwertup glenn beck	fox	end of days|apocalypse now hour|mideast caliphate theory|david neiwertup the	' war room
crooks_and_liars	2011-05-21T00:00:00	harry reid|fox|grover norquist|barbour|sarah palin|bachmann|bin laden|scott walkers|donald trump|mitch daniels|rick scotts|daniels|christie|huckabee|dan snyders|trump	valentino|montana|texas|aynsteins|georgia|turkey asian	tea party|gop house|alaskan idol|abominable snow snooki|gop|republican party|exxon or anthem blue cross|born again dominionists	european|medicare|medicare-killing
crooks_and_liars	2011-05-21T00:00:00	prophet|elizabeth clare prophet|harold camping|david neiwertup	montana|california|earth	pastor camping|church universal and triumphant	tribulation|soviet|lord
crooks_and_liars	2011-05-20T00:00:00	paul ryan|terry bell|congressional district|ben quayle|doug adams|casey|adams|bell|bob casey|nancy pelosi|scott brown|senate republicans|joe heck	scottsdale|wisconsin|pennsylvania|wall street|cambridge|fellowship church|las vegas|anthem|paradise valley|florida|arizona|boulder city|chicago|phoenix	heck|centers for medicare and medicaid services|anthem audience challenges quayle during presentation on medicare|heck town hall meeting sparks passions|link|power point|house republicans|jec|cravaack defends medicare vote|democratic party|gop|associated press|tea partiers|congressional budget office|congressional democrats|u.s. congress joint economic committee|freshman	arizona republic|republican medicare|medicare|ford
crooks_and_liars	2011-05-20T00:00:00	paul ryan|greta|sarah palin|bless|greta van susteren|john mccain|newt gingrich|david neiwertup sarah palin|rick santorum	republicanville	inaudible|fox|gop|republican party	medicare
crooks_and_liars	2011-05-20T00:00:00	paul ryan|press|newt|rush limbaugh|david gregory	rush	grand wizard of conservatives|fox news	medicare|house republicans
crooks_and_liars	2011-05-20T00:00:00	lempert|lissa morgenthaler-jones|children slashed|phil angelides|ted lempert|schwarzenegger|arnold|darrel issa|kevin drum|daryl issa|david neiwertup|arnold schwarzenegger|gray davis|watching arnold	california|silicon valley	healthy families|children now|bay area|newest budget cuts|movie star	times
crooks_and_liars	2011-05-20T00:00:00	presidents bush|hilary clinton|dick cheney|rush limbaugh|robert gibbs|lindsey graham|ehud barak|olmert|abbas|chip reid|george w. bush|jake tapper|reid|john mccain|jeffrey goldberg|laughter	west bank|iran|jordan|palestine|israel|atlantic|egypt|perrspectives|gaza|capitol hill|middle east	permanent status|cbs|security council resolutions|cbs white house|cbs news|palestinian surprise|cbs evening news	israelis|jewish|vice|palestinian|six day war|armistice|israeli|arab spring|israeli-palestinian
crooks_and_liars	2011-05-19T00:00:00	lindsey|daniel|sam stein|donald rumsfeld|dick morris|george bush|mitch|charles krauthammer|ross douthat|mitch daniels|edwin park|daniels|lawrence lindsey	center|indiana|iraq	budget|south bend tribune|healthy indiana plan|policy priorities|healthy indiana program|gop|affordable care act|wall street journal|aca	omb|medicare
crooks_and_liars	2011-05-19T00:00:00	melissa harris-perry|eddie glaude|seder|mark thompson|george bush|mark|glaude|barack obama|chris hedges|imani perry|robert reich|cornel west|‰Ûù west|sam seder|west	rutgers|princeton university|princeton center|hollywood|wall street|cambridge	william s. tod professor of religion|nation calling west|princeton|ma|center for african-american studies|african-american studies	african american|african|african american studies
crooks_and_liars	2011-05-19T00:00:00	mcdonough|ben ferguson|martin o‰Ûªmalley|patrick l. mcdonough|jon tester|simon rosenberg	casa|maryland	washington post|md senate|dream act|fox news|baltimore county republican|david neiwertup while democrats|maryland house	maryland dream act|md dream act
crooks_and_liars	2011-05-19T00:00:00	jon kyl|paul ryan|john boehner|newt|lamar alexander|scott brown|frank luntz|boehner|newt blingrich|alexander|mitch mcconnell|eric cantor|mcconnell|cantor	ariz.	tea party|house republican leadership|senate republicans|gop|house budget committee|senate floor|house republicans	fox|medicare|senate republican|medicaid
crooks_and_liars	2011-05-19T00:00:00	dannenbring|dimon|dawn dannenbring|jesus|cain|jamie dimon|david neiwertup	wall street	too big to fail|jpmorgan chase|illinois people 's action|judeo-christian bible|consumer financial protection bureau|god of genesis	fed|bible
crooks_and_liars	2011-05-19T00:00:00	hewitt|hugh hewitt|john mccain|khalid sheik mohammed|david neiwertup|mark salter|osama bin laden|rick santorum	pakistan|vietnam war|arizona|pennsylvania	world net daily|salem radio network|msnbc|red state	vietnamese
crooks_and_liars	2011-05-19T00:00:00	melissa harris-perry|jonathan capehart|adam serwer|capehart|barack obama|cornel west|what west|mike huckabee|newt gingrich|west|dinesh d‰Ûªsouza	wall street	air force one|supreme court|karoliupwashington post	un-american
crooks_and_liars	2011-05-19T00:00:00	linda green|jeff thigpen|dave dayen|thigpen	greensboro|guilford county|north carolina	mortgage electronic registration system|mers	minutes|docx
crooks_and_liars	2011-05-18T00:00:00	anthony weiner|greg sargent|thompson|nancy pelosi|sargent|barack obama|derek thompson	u.s. congress|atlantic	‰ÛÏ make|people ‰Ûªs budget|staunch conservatives|main street republicans|national journal|solid liberals|beltway deficit feedback loop|pew research center|congressional progressive caucus	hill|economist|beltway|plumline
crooks_and_liars	2011-05-18T00:00:00	bill lord|michael hill|don black|rush limbaugh|gaede|ben dimiero|jerome corsi|lord|sean hannity|corsi|david neiwertup see|donald trump|joseph farah|david neiwertup|james edwards|john kerry|paul fromm|jared taylor|eric hananoki|farah|barack obama|gordon lee baum|stormfront|martin luther coon|gee|mark weber|david duke|jamie kelso|simon maloy|david holthouse|kevin macdonald	esquire|alabama|birtherism|media matters	political cesspool|nasa|institute for historical review|splc|swift boat veterans speak|the daily caller|world net daily|national tea party convention|creating your own media|the case|transmission belt|ku klux klan|holocaust|birth certificate|world net daily editor|cesspool|south|ccc|world net daily books|chief executive|ccc national field	klan|moon landing|birther|canadian|white|internet|eligible
crooks_and_liars	2011-05-18T00:00:00	matt miller|paul ryan|austan goolsbee|robertson|john boehner|denise robertson|mark zandi|george w. bush|baby boomers|boehner|lindsey graham	perrspectives|afghanistan|iraq|buckeye	ohio tea partiers|reuters|tea party republicans|house budget committee|house republicans|tea party|gop congressional|washington post|as politico|preble county liberty group|economic club of new york|hypocrisy so brazen they must really think|tea partiers|gop|house and senate|house of representatives|wall street journal	warns gop|medicare|nation
crooks_and_liars	2011-05-18T00:00:00	harry reid|robin hood|paul ryan|senator brown|reid|scott brown	georgetown|wisconsin|massachusetts	massachusetts republican|america ‰Ûªs|senate republicans|boehner|republican colleagues|bay state	medicare|u.s. senate
crooks_and_liars	2011-05-18T00:00:00	dan patrick|rick perry|susan combs|red mccombs	austin|texas	clear channel communications inc.|texas republicans|san antonio spurs|denver nuggets|moak casey & associates|houston republican|b.j. ‰ÛÏ red|minnesota vikings	austin-based
crooks_and_liars	2011-05-17T00:00:00	michelle martin|oliver willis|like these|glenn beck|benjamin jealous|really unhelpful|white|ishmael reed|adam serwer|barack obama|madeline drexler|latino|get over|arenas|jim crow|frank opinions|newt gingrich|black|ron paul|tim wise	white liberals	how racism hurts|liberal left beyond|reading racism right|its applications this|people of color|race however|boston globe|civil rights act|npr|powerful word|race discussions because|democratic party|white privilege|you know what|wall street journal	african-american|jim crow media and|asian
crooks_and_liars	2011-05-17T00:00:00	paul ryan|ezra klein|scott brown|frank luntz|jaime herrera beutler|ben quayle|herrera	vancouver	think progress|house budget committee|while senate republicans	medicare
crooks_and_liars	2011-05-17T00:00:00	james|harman|kenneth|howard dean|janice hahn|dianne feinstein|woodrow wilson center|hahn|bowen|dick gephardt|debra bowen|jane harman	california|west los angeles	los angeles city|democratic national committee|sierra club|blue america|blue|state|house minority|special election day	district
crooks_and_liars	2011-05-17T00:00:00	davis|arnie|david neiwertup|gray davis|arnold schwarzenegger|schwarzenegger	california	la times|washington post|los angeles times|the times|tea party express	catholic|salon|times
crooks_and_liars	2011-05-17T00:00:00	miley cyrus|paris hilton|donald trump|bristol palin|muammar gaddafi|dr zeus|birtherism|andre agassi|donnie trump|trump	jersey shore|honolulu	the apprentice|al jazeera english|nikon|public policy polling|cnn|the real housewives of everywhere	donald
crooks_and_liars	2011-05-17T00:00:00	randy weaver|springsteen|fox|perry mason|glenn beck|gordon liddy|bob dylan|assadah shakur|liddy|leonard peltier|hurricane carter|stewart|did bono|guess|jon stewart|david neiwertup|g. gordon liddy|bill o'reilly|bono|o'reilly|richard poplawski	philadelphia	this common|daily show|common|atf|first lady	wurlitzer
crooks_and_liars	2011-05-16T00:00:00	john boehner|paul ryan|lisa murkowski|bob corker|olympia snowe|portman|boehner|dan quayle|rob portman|steve benen|prosperity|george w. bush|lamar alexander|scott brown|path|senator portman|mark kirk|susan collins	illinois|ohio|alaska|tennessee|wall street|chicago|massachusetts|mississippi	senate republicans|massachussets democrats|economic club|are massachusetts|u.s. senate	thank god|house republican|medicare|senate republican
crooks_and_liars	2011-05-16T00:00:00	zantoshi kanazawa|kanazawa	detroit|africa	psychology today	kenyan|africans
crooks_and_liars	2011-05-16T00:00:00	mitt romney|sarah palin|mark halperin|donald trump|trump	china	nbc|celebrity apprentice|very serious villagers|god bless america !|presidency	office
crooks_and_liars	2011-05-16T00:00:00	roger aile|george h.w. bush|roger ailes|fox|dan rather|jesus christ|frum|david frum|lebron james|bill clinton|wallace|kurtz|sarah palin|ailes|howard kurtz|papa bush|chris wallace|huckabee	iran|fox news|gop	espn	capitol|wimp
crooks_and_liars	2011-05-16T00:00:00	lamar alexandar|paul ryan|newt|levin|even boehner|boehner|rob portman|stark|rep. waxman|nancy pelosi|benjy sarling|path|sander levin|pete stark|newt gingrich|henry a. waxman|susan collins	bloomberg|prosperity ok|chicago|prosperity	‰ÛÏ today ‰Ûªs trustees|economic club|and energy and commerce committee|social security and medicare board of trustees|social security|ss & medicare|ways and means committee|medicare trustees report|talking points memo|senate republicans|economic club of new york|center for american progress|affordable care act|medicare trust fund	house republican|democratically|medicare
crooks_and_liars	2011-05-15T00:00:00	lizz|cruz|delta|santa cruz|lizz winstead	minnesota|minneapolis	daily show|delta airlines|no way|nyc|and delta airlines	mn|santa
crooks_and_liars	2011-05-15T00:00:00	newt|david gregory|newt gingrich	detroit	georgia republican party|white privilege	newtster|european
crooks_and_liars	2011-05-15T00:00:00	rice|donald rumsfeld|fareed|paul wolfowitz|powell|george tenet|barton gellman|saddam hussein|george w. bush|fareed zakaria|colin powell|rumsfeld|condoleezza rice	pentagon|afghanistan|iraq	state department|taliban|ford and nixon|cia	qaeda
crooks_and_liars	2011-05-15T00:00:00	jeff gralnick|demetrius m frison|clem lane|lancaster|k hermogino|christiane amanpour	afghanistan|iraq	pentagon|ca us army|abc|pa according|edwards air force base|us army	canadian
crooks_and_liars	2011-05-15T00:00:00	alicia keys|‰ÛÒ aerosmith|‰ÛÒ beck|rolling stones|judas priest|dixie chicks|elton john|brenda lee|connie francis|thing coming|sharon jones|the shirelles|nancy pelosi|leader|daniel powter|aretha franklin	make nice|chicago	democratic leader ‰Ûªs press office|memorandum posted|troubles|gop freshman|cryin|way home|sorry|always get what you want|medicare and social security|music ‰ÛÒ suggested songs|hardest word|your trip home	hard way|desperado ‰ÛÒ eagles|medicare|bad day|you can|sorry now|lost cause
